"Test Date","Test Type","Result","Count","Daily Positive Tests","Daily People Tested"
2021-06-22,"Antigen by DFA/IF","POSITIVE",111,507,4499
2021-06-22,"PCR/amplification","POSITIVE",396,507,4499
2021-06-23,"Antigen by DFA/IF","NEGATIVE",1000,380,3805
2021-06-23,"PCR/amplification","NEGATIVE",2425,380,3805
2021-06-23,"Antigen by DFA/IF","POSITIVE",126,380,3805
2021-06-23,"PCR/amplification","POSITIVE",254,380,3805
2021-06-24,"Antigen by DFA/IF","NEGATIVE",819,342,3533
2021-06-24,"PCR/amplification","NEGATIVE",2372,342,3533
2021-06-24,"Antigen by DFA/IF","POSITIVE",99,342,3533
2021-06-24,"PCR/amplification","POSITIVE",243,342,3533
2021-06-25,"Antigen by DFA/IF","NEGATIVE",713,310,3304
2021-06-25,"PCR/amplification","NEGATIVE",2281,310,3304
2021-06-25,"Antigen by DFA/IF","POSITIVE",99,310,3304
2021-06-25,"PCR/amplification","POSITIVE",211,310,3304
2021-06-26,"Antigen by DFA/IF","NEGATIVE",400,293,2655
2021-06-26,"PCR/amplification","NEGATIVE",1962,293,2655
2021-06-26,"Antigen by DFA/IF","POSITIVE",58,293,2655
2021-06-26,"PCR/amplification","POSITIVE",235,293,2655
2021-06-27,"Antigen by DFA/IF","NEGATIVE",149,209,1757
2021-06-27,"PCR/amplification","NEGATIVE",1399,209,1757
2021-06-27,"Antigen by DFA/IF","POSITIVE",28,209,1757
2021-06-27,"PCR/amplification","POSITIVE",181,209,1757
2021-06-28,"Antigen by DFA/IF","NEGATIVE",1244,494,3764
2021-06-28,"PCR/amplification","NEGATIVE",2026,494,3764
2021-06-28,"Antigen by DFA/IF","POSITIVE",242,494,3764
2021-06-28,"PCR/amplification","POSITIVE",252,494,3764
2021-06-29,"Antigen by DFA/IF","NEGATIVE",919,553,4415
2021-06-29,"PCR/amplification","NEGATIVE",2943,553,4415
2021-06-29,"Antigen by DFA/IF","POSITIVE",142,553,4415
2021-06-29,"PCR/amplification","POSITIVE",411,553,4415
2021-06-30,"Antigen by DFA/IF","NEGATIVE",874,495,4052
2021-06-30,"PCR/amplification","NEGATIVE",2683,495,4052
2021-06-30,"Antigen by DFA/IF","POSITIVE",155,495,4052
2021-06-30,"PCR/amplification","POSITIVE",340,495,4052
2021-07-01,"Antigen by DFA/IF","NEGATIVE",786,454,3879
2021-07-01,"PCR/amplification","NEGATIVE",2639,454,3879
2021-07-01,"Antigen by DFA/IF","POSITIVE",112,454,3879
2021-07-01,"PCR/amplification","POSITIVE",342,454,3879
2021-07-02,"Antigen by DFA/IF","NEGATIVE",870,466,3803
2021-07-02,"PCR/amplification","NEGATIVE",2467,466,3803
2021-07-02,"Antigen by DFA/IF","POSITIVE",148,466,3803
2021-07-02,"PCR/amplification","POSITIVE",318,466,3803
2021-07-03,"Antigen by DFA/IF","NEGATIVE",264,260,2634
2021-07-03,"PCR/amplification","NEGATIVE",2110,260,2634
2021-07-03,"Antigen by DFA/IF","POSITIVE",31,260,2634
2021-07-03,"PCR/amplification","POSITIVE",229,260,2634
2021-07-04,"Antigen by DFA/IF","NEGATIVE",223,132,1104
2021-07-04,"PCR/amplification","NEGATIVE",749,132,1104
2021-07-04,"Antigen by DFA/IF","POSITIVE",14,132,1104
2021-07-04,"PCR/amplification","POSITIVE",118,132,1104
2021-07-05,"Antigen by DFA/IF","NEGATIVE",447,260,2294
2021-07-05,"PCR/amplification","NEGATIVE",1587,260,2294
2021-07-05,"Antigen by DFA/IF","POSITIVE",80,260,2294
2021-07-05,"PCR/amplification","POSITIVE",180,260,2294
2021-07-06,"Antigen by DFA/IF","NEGATIVE",1267,562,3856
2021-07-06,"PCR/amplification","NEGATIVE",2027,562,3856
2021-07-06,"Antigen by DFA/IF","POSITIVE",217,562,3856
2021-07-06,"PCR/amplification","POSITIVE",345,562,3856
2021-07-07,"Antigen by DFA/IF","NEGATIVE",993,722,4421
2021-07-07,"PCR/amplification","NEGATIVE",2706,722,4421
2021-07-07,"Antigen by DFA/IF","POSITIVE",222,722,4421
2021-07-07,"PCR/amplification","POSITIVE",500,722,4421
2021-07-08,"Antigen by DFA/IF","NEGATIVE",998,563,3759
2021-07-08,"PCR/amplification","NEGATIVE",2198,563,3759
2021-07-08,"Antigen by DFA/IF","POSITIVE",198,563,3759
2021-07-08,"PCR/amplification","POSITIVE",365,563,3759
2021-07-09,"Antigen by DFA/IF","NEGATIVE",970,522,3986
2021-07-09,"PCR/amplification","NEGATIVE",2494,522,3986
2021-07-09,"Antigen by DFA/IF","POSITIVE",169,522,3986
2021-07-09,"PCR/amplification","POSITIVE",353,522,3986
2021-07-10,"Antigen by DFA/IF","NEGATIVE",614,407,2870
2021-07-10,"PCR/amplification","NEGATIVE",1849,407,2870
2021-07-10,"Antigen by DFA/IF","POSITIVE",117,407,2870
2021-07-10,"PCR/amplification","POSITIVE",290,407,2870
2021-07-11,"Antigen by DFA/IF","NEGATIVE",277,245,1872
2021-07-11,"PCR/amplification","NEGATIVE",1350,245,1872
2021-07-11,"Antigen by DFA/IF","POSITIVE",33,245,1872
2021-07-11,"PCR/amplification","POSITIVE",212,245,1872
2021-07-12,"Antigen by DFA/IF","NEGATIVE",1419,569,4065
2021-07-12,"PCR/amplification","NEGATIVE",2077,569,4065
2021-07-12,"Antigen by DFA/IF","POSITIVE",255,569,4065
2021-07-12,"PCR/amplification","POSITIVE",314,569,4065
2021-07-13,"Antigen by DFA/IF","NEGATIVE",1186,665,4666
2021-07-13,"PCR/amplification","NEGATIVE",2815,665,4666
2021-07-13,"Antigen by DFA/IF","POSITIVE",220,665,4666
2021-07-13,"PCR/amplification","POSITIVE",445,665,4666
2021-07-14,"Antigen by DFA/IF","NEGATIVE",1341,684,4980
2021-07-14,"PCR/amplification","NEGATIVE",2955,684,4980
2021-07-14,"Antigen by DFA/IF","POSITIVE",231,684,4980
2021-07-14,"PCR/amplification","POSITIVE",453,684,4980
2021-07-15,"Antigen by DFA/IF","NEGATIVE",1304,637,4541
2021-07-15,"PCR/amplification","NEGATIVE",2600,637,4541
2021-07-15,"Antigen by DFA/IF","POSITIVE",208,637,4541
2021-07-15,"PCR/amplification","POSITIVE",429,637,4541
2021-07-16,"Antigen by DFA/IF","NEGATIVE",1353,622,4544
2021-07-16,"PCR/amplification","NEGATIVE",2569,622,4544
2021-07-16,"Antigen by DFA/IF","POSITIVE",218,622,4544
2021-07-16,"PCR/amplification","POSITIVE",404,622,4544
2021-07-17,"Antigen by DFA/IF","NEGATIVE",747,487,3282
2021-07-17,"PCR/amplification","NEGATIVE",2048,487,3282
2021-07-17,"Antigen by DFA/IF","POSITIVE",144,487,3282
2021-07-17,"PCR/amplification","POSITIVE",343,487,3282
2021-07-18,"Antigen by DFA/IF","NEGATIVE",310,331,2216
2021-07-18,"PCR/amplification","NEGATIVE",1575,331,2216
2021-07-18,"Antigen by DFA/IF","POSITIVE",54,331,2216
2021-07-18,"PCR/amplification","POSITIVE",277,331,2216
2021-07-19,"Antigen by DFA/IF","NEGATIVE",1672,781,4617
2021-07-19,"PCR/amplification","NEGATIVE",2164,781,4617
2021-07-19,"Antigen by DFA/IF","POSITIVE",362,781,4617
2021-07-19,"PCR/amplification","POSITIVE",419,781,4617
2021-07-20,"Antigen by DFA/IF","NEGATIVE",1494,847,5304
2021-07-20,"PCR/amplification","NEGATIVE",2963,847,5304
2021-07-20,"Antigen by DFA/IF","POSITIVE",269,847,5304
2021-07-20,"PCR/amplification","POSITIVE",578,847,5304
2021-07-21,"Antigen by DFA/IF","NEGATIVE",1635,834,5405
2021-07-21,"PCR/amplification","NEGATIVE",2936,834,5405
2021-07-21,"Antigen by DFA/IF","POSITIVE",263,834,5405
2021-07-21,"PCR/amplification","POSITIVE",571,834,5405
2021-07-22,"Antigen by DFA/IF","NEGATIVE",1679,731,5355
2021-07-22,"PCR/amplification","NEGATIVE",2945,731,5355
2021-07-22,"Antigen by DFA/IF","POSITIVE",236,731,5355
2021-07-22,"PCR/amplification","POSITIVE",495,731,5355
2021-07-23,"Antigen by DFA/IF","NEGATIVE",1222,671,4641
2021-07-23,"PCR/amplification","NEGATIVE",2748,671,4641
2021-07-23,"Antigen by DFA/IF","POSITIVE",190,671,4641
2021-07-23,"PCR/amplification","POSITIVE",481,671,4641
2021-07-24,"Antigen by DFA/IF","NEGATIVE",343,407,2757
2021-07-24,"PCR/amplification","NEGATIVE",2007,407,2757
2021-07-24,"Antigen by DFA/IF","POSITIVE",53,407,2757
2021-07-24,"PCR/amplification","POSITIVE",354,407,2757
2021-07-25,"Antigen by DFA/IF","NEGATIVE",291,340,2116
2021-07-25,"PCR/amplification","NEGATIVE",1485,340,2116
2021-07-25,"Antigen by DFA/IF","POSITIVE",65,340,2116
2021-07-25,"PCR/amplification","POSITIVE",275,340,2116
2021-07-26,"Antigen by DFA/IF","NEGATIVE",2339,908,5577
2021-07-26,"PCR/amplification","NEGATIVE",2330,908,5577
2021-07-26,"Antigen by DFA/IF","POSITIVE",451,908,5577
2021-07-26,"PCR/amplification","POSITIVE",457,908,5577
2021-07-27,"Antigen by DFA/IF","NEGATIVE",1884,984,6132
2021-07-27,"PCR/amplification","NEGATIVE",3264,984,6132
2021-07-27,"Antigen by DFA/IF","POSITIVE",333,984,6132
2021-07-27,"PCR/amplification","POSITIVE",651,984,6132
2021-07-28,"Antigen by DFA/IF","NEGATIVE",1964,1072,6514
2021-07-28,"PCR/amplification","NEGATIVE",3478,1072,6514
2021-07-28,"Antigen by DFA/IF","POSITIVE",365,1072,6514
2021-07-28,"PCR/amplification","POSITIVE",707,1072,6514
2021-07-29,"Antigen by DFA/IF","NEGATIVE",2200,946,6453
2021-07-29,"PCR/amplification","NEGATIVE",3307,946,6453
2021-07-29,"Antigen by DFA/IF","POSITIVE",323,946,6453
2021-07-29,"PCR/amplification","POSITIVE",623,946,6453
2021-07-30,"Antigen by DFA/IF","NEGATIVE",2016,915,6327
2021-07-30,"PCR/amplification","NEGATIVE",3396,915,6327
2021-07-30,"Antigen by DFA/IF","POSITIVE",298,915,6327
2021-07-30,"PCR/amplification","POSITIVE",617,915,6327
2021-07-31,"Antigen by DFA/IF","NEGATIVE",1226,700,4763
2021-07-31,"PCR/amplification","NEGATIVE",2837,700,4763
2021-07-31,"Antigen by DFA/IF","POSITIVE",190,700,4763
2021-07-31,"PCR/amplification","POSITIVE",510,700,4763
2021-08-01,"Antigen by DFA/IF","NEGATIVE",415,435,2703
2021-08-01,"PCR/amplification","NEGATIVE",1853,435,2703
2021-08-01,"Antigen by DFA/IF","POSITIVE",62,435,2703
2021-08-01,"PCR/amplification","POSITIVE",373,435,2703
2021-08-02,"Antigen by DFA/IF","NEGATIVE",2636,956,6478
2021-08-02,"PCR/amplification","NEGATIVE",2886,956,6478
2021-08-02,"Antigen by DFA/IF","POSITIVE",473,956,6478
2021-08-02,"PCR/amplification","POSITIVE",483,956,6478
2021-08-03,"Antigen by DFA/IF","NEGATIVE",2458,1129,7556
2021-08-03,"PCR/amplification","NEGATIVE",3969,1129,7556
2021-08-03,"Antigen by DFA/IF","POSITIVE",378,1129,7556
2021-08-03,"PCR/amplification","POSITIVE",751,1129,7556
2021-08-04,"Antigen by DFA/IF","NEGATIVE",2594,1010,7275
2021-08-04,"PCR/amplification","NEGATIVE",3671,1010,7275
2021-08-04,"Antigen by DFA/IF","POSITIVE",352,1010,7275
2021-08-04,"PCR/amplification","POSITIVE",658,1010,7275
2021-08-05,"Antigen by DFA/IF","NEGATIVE",2608,907,6984
2021-08-05,"PCR/amplification","NEGATIVE",3469,907,6984
2021-08-05,"Antigen by DFA/IF","POSITIVE",336,907,6984
2021-08-05,"PCR/amplification","POSITIVE",571,907,6984
2021-08-06,"Antigen by DFA/IF","NEGATIVE",2183,876,6734
2021-08-06,"PCR/amplification","NEGATIVE",3675,876,6734
2021-08-06,"Antigen by DFA/IF","POSITIVE",304,876,6734
2021-08-06,"PCR/amplification","POSITIVE",572,876,6734
2021-08-07,"Antigen by DFA/IF","NEGATIVE",1087,615,4353
2021-08-07,"PCR/amplification","NEGATIVE",2651,615,4353
2021-08-07,"Antigen by DFA/IF","POSITIVE",165,615,4353
2021-08-07,"PCR/amplification","POSITIVE",450,615,4353
2021-08-08,"Antigen by DFA/IF","NEGATIVE",394,297,2434
2021-08-08,"PCR/amplification","NEGATIVE",1743,297,2434
2021-08-08,"Antigen by DFA/IF","POSITIVE",53,297,2434
2021-08-08,"PCR/amplification","POSITIVE",244,297,2434
2021-08-09,"Antigen by DFA/IF","NEGATIVE",2983,1021,6989
2021-08-09,"PCR/amplification","NEGATIVE",2985,1021,6989
2021-08-09,"Antigen by DFA/IF","POSITIVE",564,1021,6989
2021-08-09,"PCR/amplification","POSITIVE",457,1021,6989
2021-08-10,"Antigen by DFA/IF","NEGATIVE",2718,1118,7489
2021-08-10,"PCR/amplification","NEGATIVE",3653,1118,7489
2021-08-10,"Antigen by DFA/IF","POSITIVE",379,1118,7489
2021-08-10,"PCR/amplification","POSITIVE",739,1118,7489
2021-08-11,"Antigen by DFA/IF","NEGATIVE",2918,1169,7700
2021-08-11,"PCR/amplification","NEGATIVE",3613,1169,7700
2021-08-11,"Antigen by DFA/IF","POSITIVE",457,1169,7700
2021-08-11,"PCR/amplification","POSITIVE",712,1169,7700
2021-08-12,"Antigen by DFA/IF","NEGATIVE",2995,1014,7779
2021-08-12,"PCR/amplification","NEGATIVE",3770,1014,7779
2021-08-12,"Antigen by DFA/IF","POSITIVE",389,1014,7779
2021-08-12,"PCR/amplification","POSITIVE",625,1014,7779
2021-08-13,"Antigen by DFA/IF","NEGATIVE",2689,1000,6910
2021-08-13,"PCR/amplification","NEGATIVE",3221,1000,6910
2021-08-13,"Antigen by DFA/IF","POSITIVE",396,1000,6910
2021-08-13,"PCR/amplification","POSITIVE",604,1000,6910
2021-08-14,"Antigen by DFA/IF","NEGATIVE",1363,738,4912
2021-08-14,"PCR/amplification","NEGATIVE",2811,738,4912
2021-08-14,"Antigen by DFA/IF","POSITIVE",236,738,4912
2021-08-14,"PCR/amplification","POSITIVE",502,738,4912
2021-08-15,"Antigen by DFA/IF","NEGATIVE",420,454,2790
2021-08-15,"PCR/amplification","NEGATIVE",1916,454,2790
2021-08-15,"Antigen by DFA/IF","POSITIVE",77,454,2790
2021-08-15,"PCR/amplification","POSITIVE",377,454,2790
2021-08-16,"Antigen by DFA/IF","NEGATIVE",3532,1304,8013
2021-08-16,"PCR/amplification","NEGATIVE",3177,1304,8013
2021-08-16,"Antigen by DFA/IF","POSITIVE",719,1304,8013
2021-08-16,"PCR/amplification","POSITIVE",585,1304,8013
2021-08-17,"Antigen by DFA/IF","NEGATIVE",2457,1373,8099
2021-08-17,"PCR/amplification","NEGATIVE",4269,1373,8099
2021-08-17,"Antigen by DFA/IF","POSITIVE",471,1373,8099
2021-08-17,"PCR/amplification","POSITIVE",902,1373,8099
2021-08-18,"Antigen by DFA/IF","NEGATIVE",2852,1112,7334
2021-08-18,"PCR/amplification","NEGATIVE",3370,1112,7334
2021-08-18,"Antigen by DFA/IF","POSITIVE",448,1112,7334
2021-08-18,"PCR/amplification","POSITIVE",664,1112,7334
2021-08-19,"Antigen by DFA/IF","NEGATIVE",2940,1221,7988
2021-08-19,"PCR/amplification","NEGATIVE",3827,1221,7988
2021-08-19,"Antigen by DFA/IF","POSITIVE",461,1221,7988
2021-08-19,"PCR/amplification","POSITIVE",760,1221,7988
2021-08-20,"Antigen by DFA/IF","NEGATIVE",2514,1184,7540
2021-08-20,"PCR/amplification","NEGATIVE",3842,1184,7540
2021-08-20,"Antigen by DFA/IF","POSITIVE",481,1184,7540
2021-08-20,"PCR/amplification","POSITIVE",703,1184,7540
2021-08-21,"Antigen by DFA/IF","NEGATIVE",1510,836,5124
2021-08-21,"PCR/amplification","NEGATIVE",2778,836,5124
2021-08-21,"Antigen by DFA/IF","POSITIVE",274,836,5124
2021-08-21,"PCR/amplification","POSITIVE",562,836,5124
2021-08-22,"Antigen by DFA/IF","NEGATIVE",500,493,3246
2021-08-22,"PCR/amplification","NEGATIVE",2253,493,3246
2021-08-22,"Antigen by DFA/IF","POSITIVE",72,493,3246
2021-08-22,"PCR/amplification","POSITIVE",421,493,3246
2021-08-23,"Antigen by DFA/IF","NEGATIVE",4182,1471,9022
2021-08-23,"PCR/amplification","NEGATIVE",3369,1471,9022
2021-08-23,"Antigen by DFA/IF","POSITIVE",821,1471,9022
2021-08-23,"PCR/amplification","POSITIVE",650,1471,9022
2021-08-24,"Antigen by DFA/IF","NEGATIVE",3845,1661,10704
2021-08-24,"PCR/amplification","NEGATIVE",5198,1661,10704
2021-08-24,"Antigen by DFA/IF","POSITIVE",614,1661,10704
2021-08-24,"PCR/amplification","POSITIVE",1047,1661,10704
2021-08-25,"Antigen by DFA/IF","NEGATIVE",4105,1517,10336
2021-08-25,"PCR/amplification","NEGATIVE",4714,1517,10336
2021-08-25,"Antigen by DFA/IF","POSITIVE",606,1517,10336
2021-08-25,"PCR/amplification","POSITIVE",911,1517,10336
2021-08-26,"Antigen by DFA/IF","NEGATIVE",4087,1367,10421
2021-08-26,"PCR/amplification","NEGATIVE",4967,1367,10421
2021-08-26,"Antigen by DFA/IF","POSITIVE",556,1367,10421
2021-08-26,"PCR/amplification","POSITIVE",811,1367,10421
2021-08-27,"Antigen by DFA/IF","NEGATIVE",3565,1346,9947
2021-08-27,"PCR/amplification","NEGATIVE",5036,1346,9947
2021-08-27,"Antigen by DFA/IF","POSITIVE",482,1346,9947
2021-08-27,"PCR/amplification","POSITIVE",864,1346,9947
2021-08-28,"Antigen by DFA/IF","NEGATIVE",2073,983,6837
2021-08-28,"PCR/amplification","NEGATIVE",3781,983,6837
2021-08-28,"Antigen by DFA/IF","POSITIVE",283,983,6837
2021-08-28,"PCR/amplification","POSITIVE",700,983,6837
2021-08-29,"Antigen by DFA/IF","NEGATIVE",620,670,4390
2021-08-29,"PCR/amplification","NEGATIVE",3100,670,4390
2021-08-29,"Antigen by DFA/IF","POSITIVE",127,670,4390
2021-08-29,"PCR/amplification","POSITIVE",543,670,4390
2021-08-30,"Antigen by DFA/IF","NEGATIVE",5541,1583,11510
2021-08-30,"PCR/amplification","NEGATIVE",4386,1583,11510
2021-08-30,"Antigen by DFA/IF","POSITIVE",833,1583,11510
2021-08-30,"PCR/amplification","POSITIVE",750,1583,11510
2021-08-31,"Antigen by DFA/IF","NEGATIVE",4759,1689,12809
2021-08-31,"PCR/amplification","NEGATIVE",6361,1689,12809
2021-08-31,"Antigen by DFA/IF","POSITIVE",645,1689,12809
2021-08-31,"PCR/amplification","POSITIVE",1044,1689,12809
2021-09-01,"Antigen by DFA/IF","NEGATIVE",5793,1701,14416
2021-09-01,"PCR/amplification","NEGATIVE",6922,1701,14416
2021-09-01,"Antigen by DFA/IF","POSITIVE",623,1701,14416
2021-09-01,"PCR/amplification","POSITIVE",1078,1701,14416
2021-09-02,"Antigen by DFA/IF","NEGATIVE",6168,1904,16016
2021-09-02,"PCR/amplification","NEGATIVE",7944,1904,16016
2021-09-02,"Antigen by DFA/IF","POSITIVE",680,1904,16016
2021-09-02,"PCR/amplification","POSITIVE",1224,1904,16016
2021-09-03,"Antigen by DFA/IF","NEGATIVE",5059,1728,13545
2021-09-03,"PCR/amplification","NEGATIVE",6758,1728,13545
2021-09-03,"Antigen by DFA/IF","POSITIVE",589,1728,13545
2021-09-03,"PCR/amplification","POSITIVE",1139,1728,13545
2021-09-04,"Antigen by DFA/IF","NEGATIVE",2130,1201,8853
2021-09-04,"PCR/amplification","NEGATIVE",5522,1201,8853
2021-09-04,"Antigen by DFA/IF","POSITIVE",314,1201,8853
2021-09-04,"PCR/amplification","POSITIVE",887,1201,8853
2021-09-05,"Antigen by DFA/IF","NEGATIVE",805,685,5079
2021-09-05,"PCR/amplification","NEGATIVE",3589,685,5079
2021-09-05,"Antigen by DFA/IF","POSITIVE",76,685,5079
2021-09-05,"PCR/amplification","POSITIVE",609,685,5079
2021-09-06,"Antigen by DFA/IF","NEGATIVE",1266,805,5567
2021-09-06,"PCR/amplification","NEGATIVE",3496,805,5567
2021-09-06,"Antigen by DFA/IF","POSITIVE",202,805,5567
2021-09-06,"PCR/amplification","POSITIVE",603,805,5567
2021-09-07,"Antigen by DFA/IF","NEGATIVE",5942,1846,12961
2021-09-07,"PCR/amplification","NEGATIVE",5173,1846,12961
2021-09-07,"Antigen by DFA/IF","POSITIVE",889,1846,12961
2021-09-07,"PCR/amplification","POSITIVE",957,1846,12961
2021-09-08,"Antigen by DFA/IF","NEGATIVE",5696,2239,15910
2021-09-08,"PCR/amplification","NEGATIVE",7975,2239,15910
2021-09-08,"Antigen by DFA/IF","POSITIVE",782,2239,15910
2021-09-08,"PCR/amplification","POSITIVE",1457,2239,15910
2021-09-09,"Antigen by DFA/IF","NEGATIVE",5247,1927,14051
2021-09-09,"PCR/amplification","NEGATIVE",6877,1927,14051
2021-09-09,"Antigen by DFA/IF","POSITIVE",697,1927,14051
2021-09-09,"PCR/amplification","POSITIVE",1230,1927,14051
2021-09-10,"Antigen by DFA/IF","NEGATIVE",4349,1764,12327
2021-09-10,"PCR/amplification","NEGATIVE",6214,1764,12327
2021-09-10,"Antigen by DFA/IF","POSITIVE",648,1764,12327
2021-09-10,"PCR/amplification","POSITIVE",1116,1764,12327
2021-09-11,"Antigen by DFA/IF","NEGATIVE",1921,1297,8362
2021-09-11,"PCR/amplification","NEGATIVE",5144,1297,8362
2021-09-11,"Antigen by DFA/IF","POSITIVE",314,1297,8362
2021-09-11,"PCR/amplification","POSITIVE",983,1297,8362
2021-09-12,"Antigen by DFA/IF","NEGATIVE",720,747,4786
2021-09-12,"PCR/amplification","NEGATIVE",3319,747,4786
2021-09-12,"Antigen by DFA/IF","POSITIVE",110,747,4786
2021-09-12,"PCR/amplification","POSITIVE",637,747,4786
2021-09-13,"Antigen by DFA/IF","NEGATIVE",5377,1743,11277
2021-09-13,"PCR/amplification","NEGATIVE",4157,1743,11277
2021-09-13,"Antigen by DFA/IF","POSITIVE",960,1743,11277
2021-09-13,"PCR/amplification","POSITIVE",783,1743,11277
2021-09-14,"Antigen by DFA/IF","NEGATIVE",5697,1845,13845
2021-09-14,"PCR/amplification","NEGATIVE",6303,1845,13845
2021-09-14,"Antigen by DFA/IF","POSITIVE",721,1845,13845
2021-09-14,"PCR/amplification","POSITIVE",1124,1845,13845
2021-09-15,"Antigen by DFA/IF","NEGATIVE",4911,1895,13383
2021-09-15,"PCR/amplification","NEGATIVE",6577,1895,13383
2021-09-15,"Antigen by DFA/IF","POSITIVE",754,1895,13383
2021-09-15,"PCR/amplification","POSITIVE",1141,1895,13383
2021-09-16,"Antigen by DFA/IF","NEGATIVE",4081,1465,10872
2021-09-16,"PCR/amplification","NEGATIVE",5326,1465,10872
2021-09-16,"Antigen by DFA/IF","POSITIVE",436,1465,10872
2021-09-16,"PCR/amplification","POSITIVE",1029,1465,10872
2021-09-17,"Antigen by DFA/IF","NEGATIVE",4290,1531,10965
2021-09-17,"PCR/amplification","NEGATIVE",5144,1531,10965
2021-09-17,"Antigen by DFA/IF","POSITIVE",639,1531,10965
2021-09-17,"PCR/amplification","POSITIVE",892,1531,10965
2021-09-18,"Antigen by DFA/IF","NEGATIVE",1859,1043,7065
2021-09-18,"PCR/amplification","NEGATIVE",4163,1043,7065
2021-09-18,"Antigen by DFA/IF","POSITIVE",336,1043,7065
2021-09-18,"PCR/amplification","POSITIVE",707,1043,7065
2021-09-19,"Antigen by DFA/IF","NEGATIVE",743,598,4174
2021-09-19,"PCR/amplification","NEGATIVE",2833,598,4174
2021-09-19,"Antigen by DFA/IF","POSITIVE",83,598,4174
2021-09-19,"PCR/amplification","POSITIVE",515,598,4174
2021-09-20,"Antigen by DFA/IF","NEGATIVE",4956,1625,10240
2021-09-20,"PCR/amplification","NEGATIVE",3659,1625,10240
2021-09-20,"Antigen by DFA/IF","POSITIVE",1007,1625,10240
2021-09-20,"PCR/amplification","POSITIVE",618,1625,10240
2021-09-21,"Antigen by DFA/IF","NEGATIVE",3981,1606,11049
2021-09-21,"PCR/amplification","NEGATIVE",5462,1606,11049
2021-09-21,"Antigen by DFA/IF","POSITIVE",603,1606,11049
2021-09-21,"PCR/amplification","POSITIVE",1003,1606,11049
2021-09-22,"Antigen by DFA/IF","NEGATIVE",4831,1608,11784
2021-09-22,"PCR/amplification","NEGATIVE",5345,1608,11784
2021-09-22,"Antigen by DFA/IF","POSITIVE",637,1608,11784
2021-09-22,"PCR/amplification","POSITIVE",971,1608,11784
2021-09-23,"Antigen by DFA/IF","NEGATIVE",3525,1520,9903
2021-09-23,"PCR/amplification","NEGATIVE",4858,1520,9903
2021-09-23,"Antigen by DFA/IF","POSITIVE",562,1520,9903
2021-09-23,"PCR/amplification","POSITIVE",958,1520,9903
2021-09-24,"Antigen by DFA/IF","NEGATIVE",3119,1287,8761
2021-09-24,"PCR/amplification","NEGATIVE",4355,1287,8761
2021-09-24,"Antigen by DFA/IF","POSITIVE",537,1287,8761
2021-09-24,"PCR/amplification","POSITIVE",750,1287,8761
2021-09-25,"Antigen by DFA/IF","NEGATIVE",1587,1005,6456
2021-09-25,"PCR/amplification","NEGATIVE",3864,1005,6456
2021-09-25,"Antigen by DFA/IF","POSITIVE",313,1005,6456
2021-09-25,"PCR/amplification","POSITIVE",692,1005,6456
2021-09-26,"Antigen by DFA/IF","NEGATIVE",566,592,3538
2021-09-26,"PCR/amplification","NEGATIVE",2380,592,3538
2021-09-26,"Antigen by DFA/IF","POSITIVE",102,592,3538
2021-09-26,"PCR/amplification","POSITIVE",490,592,3538
2021-09-27,"Antigen by DFA/IF","NEGATIVE",4383,1806,9698
2021-09-27,"PCR/amplification","NEGATIVE",3509,1806,9698
2021-09-27,"Antigen by DFA/IF","POSITIVE",1070,1806,9698
2021-09-27,"PCR/amplification","POSITIVE",736,1806,9698
2021-09-28,"Antigen by DFA/IF","NEGATIVE",3668,1733,10536
2021-09-28,"PCR/amplification","NEGATIVE",5135,1733,10536
2021-09-28,"Antigen by DFA/IF","POSITIVE",686,1733,10536
2021-09-28,"PCR/amplification","POSITIVE",1047,1733,10536
2021-09-29,"Antigen by DFA/IF","NEGATIVE",3786,1651,10746
2021-09-29,"PCR/amplification","NEGATIVE",5309,1651,10746
2021-09-29,"Antigen by DFA/IF","POSITIVE",617,1651,10746
2021-09-29,"PCR/amplification","POSITIVE",1034,1651,10746
2021-09-30,"Antigen by DFA/IF","NEGATIVE",3515,1453,9928
2021-09-30,"PCR/amplification","NEGATIVE",4960,1453,9928
2021-09-30,"Antigen by DFA/IF","POSITIVE",558,1453,9928
2021-09-30,"PCR/amplification","POSITIVE",895,1453,9928
2021-10-01,"Antigen by DFA/IF","NEGATIVE",3752,1433,9398
2021-10-01,"PCR/amplification","NEGATIVE",4213,1433,9398
2021-10-01,"Antigen by DFA/IF","POSITIVE",598,1433,9398
2021-10-01,"PCR/amplification","POSITIVE",835,1433,9398
2021-10-02,"Antigen by DFA/IF","NEGATIVE",1619,944,5826
2021-10-02,"PCR/amplification","NEGATIVE",3263,944,5826
2021-10-02,"Antigen by DFA/IF","POSITIVE",308,944,5826
2021-10-02,"PCR/amplification","POSITIVE",636,944,5826
2021-10-03,"Antigen by DFA/IF","NEGATIVE",633,582,3450
2021-10-03,"PCR/amplification","NEGATIVE",2235,582,3450
2021-10-03,"Antigen by DFA/IF","POSITIVE",107,582,3450
2021-10-03,"PCR/amplification","POSITIVE",475,582,3450
2021-10-04,"Antigen by DFA/IF","NEGATIVE",4698,1745,9939
2021-10-04,"PCR/amplification","NEGATIVE",3496,1745,9939
2021-10-04,"Antigen by DFA/IF","POSITIVE",1037,1745,9939
